Measurement Started!
0,0,0,0,0,0,0
2226.00, 11.40, 11.42, 0.00, -11.95, -5.59, 0.00, 1.84, 2.34, 165.69
2239.00, 11.56, 11.48, 0.00, 11.58, 4.33, 0.00, -2.82, -3.50, 160.25
2252.00, 11.51, 11.48, 0.00, -3.77, 0.00, 0.00, -2.62, 1.25, 152.06
2266.00, 11.51, 11.41, 0.00, 0.00, -4.72, 0.00, 1.29, -0.03, 143.81
2280.00, 11.54, 11.44, 0.00, 2.11, 1.64, 0.00, -2.32, -0.32, 153.38
2293.00, 11.52, 10.97, 0.00, 0.00, -32.12, 0.00, -4.04, 3.36, 167.56
2308.00, 11.54, 11.37, 0.00, 1.76, 30.19, 0.00, 1.84, -5.70, 161.50
2322.00, 11.59, 11.41, 0.00, 3.60, 2.93, 0.00, -2.47, -2.21, 168.50
2334.00, 11.49, 11.01, 0.00, -7.10, -27.48, 0.00, 1.37, 3.94, 174.38
2348.00, 11.46, 11.43, 0.00, -2.76, 32.05, 0.00, -3.29, -0.62, 160.94
2362.00, 11.54, 11.54, 0.00, 6.86, 8.21, 0.00, 0.26, 0.86, 151.81
2375.00, 11.53, 11.46, 0.00, 0.00, -5.57, 0.00, 2.05, 0.20, 148.13
2388.00, 11.50, 11.41, 0.00, -1.83, -3.59, 0.00, -1.37, 4.48, 146.38
2401.00, 11.55, 11.40, 0.00, 3.95, 0.00, 0.00, 0.62, -1.39, 166.50
2414.00, 11.53, 11.43, 0.00, -1.69, 1.84, 0.00, -5.36, -0.93, 169.31
2428.00, 11.62, 11.40, 0.00, 6.70, -2.16, 0.00, 2.58, -0.82, 169.44
2451.00, 11.53, 11.43, 0.00, -4.00, 1.67, 0.00, 3.98, 5.65, 170.06
2464.00, 11.53, 11.47, 0.00, 0.00, 2.36, 0.00, 5.90, 0.03, 158.25
2478.00, 11.63, 11.46, 0.00, 7.77, 0.00, 0.00, 3.17, -1.86, 149.81
2491.00, 11.54, 10.96, 0.00, -6.04, -35.94, 0.00, 0.42, 5.36, 145.88
2504.00, 11.61, 11.41, 0.00, 5.15, 34.68, 0.00, -9.45, -1.02, 167.69
2518.00, 11.57, 11.43, 0.00, -2.80, 1.62, 0.00, -9.22, -3.27, 172.50
2533.00, 11.61, 11.44, 0.00, 2.93, 0.00, 0.00, 4.43, -3.12, 170.69
2545.00, 11.62, 11.42, 0.00, 0.00, 0.00, 0.00, -2.85, 2.71, 171.50
2560.00, 11.53, 11.47, 0.00, -7.05, 3.27, 0.00, 5.22, -0.24, 164.81
2574.00, 11.42, 11.49, 0.00, -7.64, 1.48, 0.00, -0.22, -3.24, 158.69
2586.00, 11.75, 11.47, 0.00, 24.29, 0.00, 0.00, 2.98, -2.74, 152.38
2600.00, 11.52, 11.42, 0.00, -18.53, -4.09, 0.00, 1.43, 4.09, 146.81
2614.00, 11.61, 11.44, 0.00, 7.07, 0.00, 0.00, -3.82, 0.28, 169.69
2626.00, 11.57, 11.43, 0.00, -2.90, 0.00, 0.00, -5.92, -1.60, 175.19
2640.00, 11.59, 11.42, 0.00, 0.00, 0.00, 0.00, -1.69, -3.72, 168.38
2652.00, 11.66, 11.43, 0.00, 5.73, 0.00, 0.00, -0.61, -0.87, 168.25
2665.00, 11.59, 11.47, 0.00, -5.19, 3.10, 0.00, 2.73, 3.61, 170.06
2678.00, 11.61, 11.47, 0.00, 0.00, 0.00, 0.00, -1.73, -0.37, 159.88
2692.00, 11.63, 11.44, 0.00, 1.60, -2.39, 0.00, 2.53, -3.46, 147.06
2704.00, 11.53, 11.43, 0.00, -7.90, 0.00, 0.00, 1.74, 0.09, 145.75
2717.00, 11.62, 11.47, 0.00, 6.96, 2.67, 0.00, 6.16, 1.36, 162.94
2732.00, 11.50, 11.44, 0.00, -9.15, -1.91, 0.00, -3.00, -0.22, 169.00
2745.00, 11.69, 11.41, 0.00, 12.96, -2.26, 0.00, -2.13, -3.15, 170.06
2759.00, 11.65, 11.44, 0.00, -2.75, 2.41, 0.00, 0.45, -0.29, 171.13
2774.00, 11.59, 11.47, 0.00, -4.59, 2.20, 0.00, -0.83, 3.02, 173.81
2787.00, 11.60, 11.04, 0.00, 0.00, -30.00, 0.00, -5.53, -3.18, 161.00
2799.00, 11.52, 11.48, 0.00, -5.72, 33.63, 0.00, 2.34, -3.28, 153.69
2814.00, 11.60, 11.40, 0.00, 5.85, -6.06, 0.00, 4.86, -0.36, 148.56
2827.00, 11.60, 11.41, 0.00, 0.00, 0.00, 0.00, 6.84, -2.75, 153.75
2839.00, 11.58, 11.41, 0.00, -1.78, 0.00, 0.00, 3.54, 3.61, 168.75
2853.00, 11.64, 11.30, 0.00, 5.44, -8.60, 0.00, -8.62, -3.75, 171.00
2866.00, 11.42, 11.55, 0.00, -17.32, 19.44, 0.00, 4.16, -1.85, 170.88
2880.00, 11.72, 11.47, 0.00, 22.22, -5.90, 0.00, 0.94, -1.71, 173.56
2892.00, 11.59, 11.48, 0.00, -9.60, 0.00, 0.00, 3.88, 5.38, 175.63
2906.00, 11.65, 11.49, 0.00, 4.92, 0.00, 0.00, 0.99, 0.25, 149.81
2918.00, 11.55, 11.42, 0.00, -7.83, -5.64, 0.00, 0.37, -2.85, 146.69
2933.00, 11.64, 11.41, 0.00, 7.04, 0.00, 0.00, 3.10, 5.90, 145.25
2946.00, 11.59, 11.43, 0.00, -3.61, 0.00, 0.00, -5.65, -9.24, 165.88
2959.00, 11.58, 11.41, 0.00, 0.00, -1.65, 0.00, -1.83, 0.11, 170.69
2973.00, 11.59, 11.40, 0.00, 0.00, 0.00, 0.00, -2.46, -0.24, 170.56
2987.00, 11.61, 10.56, 0.00, 1.87, -58.11, 0.00, -0.67, -2.44, 176.94
3000.00, 11.59, 11.50, 0.00, -2.00, 70.08, 0.00, 4.87, 4.74, 177.81
3014.00, 11.65, 11.46, 0.00, 4.57, -3.78, 0.00, -5.54, -2.60, 167.31
3028.00, 11.60, 11.43, 0.00, -2.75, -1.42, 0.00, 4.32, 1.61, 140.69
3040.00, 11.67, 11.40, 0.00, 5.13, -2.34, 0.00, -3.49, 1.99, 141.31
3053.00, 11.59, 11.40, 0.00, -6.48, 0.00, 0.00, 11.63, 1.38, 156.00
3067.00, 11.66, 11.41, 0.00, 5.38, 0.00, 0.00, -4.87, -2.19, 167.50
3080.00, 11.60, 11.44, 0.00, -4.21, 1.91, 0.00, 0.24, 0.55, 167.94
3092.00, 11.61, 10.98, 0.00, 0.00, -34.84, 0.00, 1.40, 0.92, 176.44
3105.00, 11.57, 11.45, 0.00, -2.61, 36.27, 0.00, -0.51, 1.91, 176.38
3119.00, 11.67, 11.48, 0.00, 7.41, 2.85, 0.00, -1.43, -1.13, 160.13
3133.00, 11.42, 11.46, 0.00, -18.89, -2.11, 0.00, 4.08, -2.60, 148.56
3146.00, 11.80, 11.41, 0.00, 25.17, -3.37, 0.00, 0.94, 0.49, 148.94
3160.00, 11.62, 11.41, 0.00, -13.66, 0.00, 0.00, -5.43, -6.87, 156.81
3175.00, 11.59, 11.37, 0.00, -2.07, -3.38, 0.00, 3.31, 1.14, 162.50
3187.00, 11.62, 11.42, 0.00, 2.24, 3.21, 0.00, 1.83, -1.01, 170.50
3201.00, 11.62, 11.42, 0.00, 0.00, 0.00, 0.00, 0.49, 0.64, 170.75
3215.00, 11.64, 11.47, 0.00, 1.60, 3.75, 0.00, 1.06, -0.20, 176.13
3228.00, 11.22, 11.49, 0.00, -28.39, 0.00, 0.00, -1.58, -4.57, 164.13
3241.00, 11.66, 11.45, 0.00, 34.34, -2.54, 0.00, 3.29, -3.02, 147.38
3254.00, 11.57, 11.35, 0.00, -7.42, -8.15, 0.00, 1.38, 3.00, 140.06
3267.00, 11.65, 11.50, 0.00, 6.69, 11.86, 0.00, -1.63, 1.09, 158.44
3281.00, 11.62, 11.40, 0.00, -2.44, -7.30, 0.00, -0.63, -2.21, 166.25
3294.00, 11.10, 11.44, 0.00, -38.58, 2.93, 0.00, -1.97, 1.15, 172.50
3307.00, 11.63, 11.48, 0.00, 41.19, 3.43, 0.00, 2.34, -0.26, 172.69
3319.00, 11.12, 11.48, 0.00, -38.98, 0.00, 0.00, -1.33, 0.14, 173.44
3335.00, 11.62, 11.48, 0.00, 38.05, 0.00, 0.00, 5.71, 3.57, 174.56
3348.00, 11.60, 11.07, 0.00, 0.00, -28.25, 0.00, -3.33, -4.42, 146.38
3361.00, 11.63, 11.38, 0.00, 2.34, 24.04, 0.00, 3.79, 5.85, 141.63
3376.00, 11.57, 11.39, 0.00, -4.30, 0.00, 0.00, -5.93, -6.98, 147.13
3389.00, 11.17, 11.44, 0.00, -27.80, 2.98, 0.00, -0.65, 0.47, 170.63
3401.00, 11.61, 11.42, 0.00, 33.84, 0.00, 0.00, -1.63, -0.19, 169.31
3417.00, 11.55, 11.44, 0.00, -4.50, 0.00, 0.00, 1.22, -1.57, 171.88
3429.00, 10.75, 11.48, 0.00, -53.86, 2.82, 0.00, 1.81, 0.33, 176.94
3454.00, 11.62, 11.48, 0.00, 41.88, 0.00, 0.00, -2.09, -5.31, 163.06
3468.00, 11.63, 11.49, 0.00, 0.00, 0.00, 0.00, 6.23, -3.35, 139.63
3480.00, 11.18, 10.95, 0.00, -32.34, -39.24, 0.00, -6.47, -7.61, 144.63
3494.00, 11.59, 11.43, 0.00, 31.32, 36.18, 0.00, -0.01, -0.96, 157.81
3507.00, 11.60, 11.40, 0.00, 0.00, -1.79, 0.00, 2.40, 3.92, 169.38
3519.00, 11.04, 11.47, 0.00, -43.05, 5.12, 0.00, 0.84, 1.34, 170.75
3534.00, 11.63, 11.44, 0.00, 46.14, -2.64, 0.00, 1.58, -1.39, 173.63
3547.00, 11.57, 11.48, 0.00, -4.59, 3.32, 0.00, 0.47, -0.35, 177.50
3560.00, 11.65, 11.51, 0.00, 5.97, 2.03, 0.00, -0.41, -3.35, 162.75
3574.00, 11.69, 11.44, 0.00, 3.40, -5.48, 0.00, 2.36, -2.16, 144.38
3588.00, 11.13, 11.42, 0.00, -38.17, -1.69, 0.00, 1.07, 2.33, 141.69
3601.00, 11.18, 11.40, 0.00, 3.57, 0.00, 0.00, 1.31, -0.17, 159.31
3616.00, 11.60, 11.44, 0.00, 32.80, 3.33, 0.00, 0.26, 2.53, 174.38
3630.00, 10.75, 10.60, 0.00, -57.27, -56.33, 0.00, 0.10, -1.73, 172.56
3643.00, 11.61, 11.42, 0.00, 63.07, 60.45, 0.00, 0.63, 0.40, 174.13
3655.00, 11.50, 11.55, 0.00, -8.07, 9.88, 0.00, -0.03, 1.53, 174.69
3669.00, 11.76, 11.51, 0.00, 20.17, -3.45, 0.00, -3.23, -1.99, 152.81
3682.00, 11.60, 11.48, 0.00, -11.66, -1.99, 0.00, 0.55, -0.31, 144.50
3695.00, 11.58, 11.43, 0.00, -1.99, -3.67, 0.00, -0.37, 1.61, 148.94
3709.00, 11.62, 11.35, 0.00, 3.71, -5.98, 0.00, -3.84, -5.15, 160.63
3722.00, 11.60, 11.47, 0.00, -1.58, 8.64, 0.00, 6.36, 0.10, 163.19
3736.00, 11.58, 11.44, 0.00, -1.78, -2.47, 0.00, -2.01, -1.31, 172.81
